,r,señal,FFF,Limit,In,Z,Big Z,xpos,xneg,ypos,yneg,Rho,delta0 = 0.001 h0 = 228.57142857142858 h1 = -2714.2857142857138 h2 = 37142.857142857145 h3 = -900000.0 h4 = 800000.0
2297,-94.3,0.58934,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,73.20586854460093,7.240140845070423,0.82,-5906.89595865509
2298,-90.85,0.5889,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,71.99917840375586,8.446830985915494,0.7899999999999999,-5281.990461458856
2299,-87.4,0.58841,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,70.7924882629108,9.65352112676056,0.76,-4702.788588056819
2300,-83.95,0.588,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,69.58579812206573,10.860211267605633,0.73,-4167.554759318126
2301,-80.5,0.58806,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,68.37910798122066,12.066901408450704,0.7,-3674.553395300837
2302,-77.05,0.58736,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,67.17241784037559,13.273591549295775,0.6699999999999999,-3222.048915680853
2303,-73.6,0.58673,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,65.96572769953052,14.480281690140849,0.6399999999999999,-2808.3057399388626
2304,-70.15,0.58603,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,64.75903755868545,15.686971830985913,0.6100000000000001,-2431.588287449136
2305,-66.7,0.5855899999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,63.55234741784037,16.893661971830987,0.5800000000000001,-2090.160977524795
2306,-63.25,0.58432,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,62.345657276995304,18.100352112676056,0.55,-1782.2882294423393
2307,-59.8,0.5846100000000001,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,61.138967136150235,19.307042253521125,0.52,-1506.2344624554464
2308,-56.35,0.58368,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,59.932276995305166,20.513732394366198,0.49,-1260.2640958031513
2309,-52.9,0.5813,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,58.7255868544601,21.720422535211267,0.45999999999999996,-1042.6415487148222
2310,-49.45,0.5803699999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,57.51889671361502,22.92711267605634,0.43000000000000005,-851.6312404133221
2311,-46.0,0.57904,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,56.31220657276995,24.133802816901408,0.4,-685.497590116999
2312,-42.55,0.57819,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,55.10551643192488,25.34049295774648,0.37,-542.5050170410632
2313,-39.1,0.5777,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,53.898826291079814,26.54718309859155,0.34,-420.9179403984672
2314,-35.65,0.57707,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,52.692136150234745,27.75387323943662,0.31,-319.00077940054115
2315,-32.2,0.57721,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,51.48544600938967,28.96056338028169,0.28,-235.01795325742114
2316,-28.75,0.57622,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,50.2787558685446,30.16725352112676,0.25,-167.23388117836498
2317,-25.3,0.57636,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,49.07206572769953,31.373943661971833,0.22,-113.91298237197186
2318,-21.85,0.5748800000000001,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,47.86537558685446,32.5806338028169,0.19,-73.31967604634754
2319,-18.4,0.57411,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,46.65868544600939,33.787323943661974,0.15999999999999998,-43.71838140922578
2320,-14.95,0.57326,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,45.45199530516432,34.99401408450704,0.13,-23.37351766806093
2321,-11.5,0.5716399999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,44.24530516431925,36.20070422535211,0.1,-10.549504030096871
2322,-8.05,0.57213,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,43.03861502347418,37.40739436619718,0.07,-3.5107597024236954
2323,-4.6,0.57213,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,41.83192488262911,38.61408450704225,0.039999999999999994,-0.5217038920218267
2324,-1.15,0.57122,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,40.625234741784034,39.820774647887326,0.009999999999999998,0.15324419420061317
2325,0.0,0.57129,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,40.22300469483568,40.22300469483568,0.0,0.16395765588671038
2326,1.15,0.57185,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,39.820774647887326,40.625234741784034,0.009999999999999998,0.15324419420061317
2327,4.6,0.57206,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,38.61408450704225,41.83192488262911,0.039999999999999994,-0.5217038920218267
2328,8.05,0.57312,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,37.40739436619718,43.03861502347418,0.07,-3.5107597024236954
2329,11.5,0.5747399999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,36.20070422535211,44.24530516431925,0.1,-10.549504030096871
2330,14.95,0.5746,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,34.99401408450704,45.45199530516432,0.13,-23.37351766806093
2331,18.4,0.57587,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,33.787323943661974,46.65868544600939,0.15999999999999998,-43.71838140922578
2332,21.85,0.57657,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,32.5806338028169,47.86537558685446,0.19,-73.31967604634754
2333,25.3,0.5766399999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,31.373943661971833,49.07206572769953,0.22,-113.91298237197186
2334,28.75,0.5774199999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,30.16725352112676,50.2787558685446,0.25,-167.23388117836498
2335,32.2,0.57727,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,28.96056338028169,48.71933701657458,0.28,-235.01795325483272
2336,35.65,0.57805,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,27.75387323943662,46.68936464088397,0.31,-319.0007793926804
2337,39.1,0.57953,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,26.54718309859155,44.65939226519336,0.34,-420.9179403819289
2338,42.55,0.58058,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,25.34049295774648,42.629419889502756,0.37,-542.5050170110949
2339,46.0,0.582,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,24.133802816901408,40.59944751381215,0.4,-685.4975900670727
2340,49.45,0.58305,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,22.92711267605634,38.56947513812154,0.43000000000000005,-851.6312403345539
2341,52.9,0.5844600000000001,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,21.720422535211267,36.539502762430935,0.45999999999999996,-1042.641548595173
2342,56.35,0.5855899999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,20.513732394366198,34.50953038674033,0.49,-1260.264095626308
2343,59.8,0.58565,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,19.307042253521125,32.47955801104972,0.52,-1506.234462199231
2344,63.25,0.58658,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,18.100352112676056,30.449585635359114,0.55,-1782.2882290764026
2345,66.7,0.58707,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,16.893661971830987,28.419613259668505,0.5800000000000001,-2090.1609770072023
2346,70.15,0.5874199999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,15.686971830985913,26.389640883977897,0.6100000000000001,-2431.5882867211926
2347,73.6,0.5874199999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,14.480281690140849,24.35966850828729,0.6399999999999999,-2808.3057389170494
2348,77.05,0.58821,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,13.273591549295775,22.32969613259668,0.6699999999999999,-3222.048914243876
2349,80.5,0.58885,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,12.066901408450704,20.299723756906076,0.7,-3674.553393268029
2350,83.95,0.5887,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,10.860211267605633,18.269751381215467,0.73,-4167.554756411848
2351,87.4,0.58905,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,9.65352112676056,16.23977900552486,0.76,-4702.788583833464
2352,90.85,0.5887600000000001,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,8.446830985915494,14.209806629834253,0.7899999999999999,-5281.9904551738355
2353,94.3,0.58919,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,7.240140845070423,12.179834254143644,0.82,-5906.895948976212
2354,97.75,0.58983,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,6.033450704225352,10.149861878453038,0.85,-6579.240641193204
2355,101.2,0.5898899999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,4.826760563380281,8.11988950276243,0.88,-7300.7601007137555
2356,104.65,0.59018,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,3.6200704225352114,6.089917127071822,0.91,-8073.18987265111
2357,108.1,0.59102,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,2.4133802816901406,4.059944751381215,0.94,-8898.265389268825
2358,111.55,0.59073,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,1.2066901408450703,2.0299723756906074,0.97,-9777.720990843543
2359,115.0,0.59172,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,0.0,0.0,1.0,-0.0
2360,118.45,0.59186,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-2.0299723756906074,-2.0299723756906074,1.03,11706.723473363321
2361,121.9,0.5925,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-4.059944751381215,-4.059944751381215,1.06,12759.739942745307
2362,125.35,0.5927899999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-6.089917127071822,-6.089917127071822,1.0899999999999999,13874.079433450981
2363,128.8,0.5925,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-8.11988950276243,-8.11988950276243,1.12,15051.478232558073
2364,132.25,0.59236,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-10.149861878453038,-10.149861878453038,1.15,16293.672010120756
2365,135.7,0.59299,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-12.179834254143644,-12.179834254143644,1.18,17602.39636946454
2366,139.15,0.59285,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-14.209806629834253,-14.209806629834253,1.21,18979.386899270943
2367,142.6,0.59305,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-16.23977900552486,-16.23977900552486,1.24,20426.379183697336
2368,146.05,0.5944699999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-18.269751381215467,-18.269751381215467,1.27,21945.10880517676
2369,149.5,0.5946199999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-20.299723756906076,-20.299723756906076,1.3,23537.31134538342
2370,152.95,0.59427,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-22.32969613259668,-22.32969613259668,1.3299999999999998,25204.722385620138
2371,156.4,0.59546,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-24.35966850828729,-24.35966850828729,1.36,26949.077506992693
2372,159.85,0.59595,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-26.389640883977897,-26.389640883977897,1.39,28772.112290495257
2373,163.3,0.5956600000000001,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-28.419613259668505,-28.419613259668505,1.4200000000000002,30675.5623170555
2374,166.75,0.59595,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-30.449585635359114,-30.449585635359114,1.45,32661.16316755961
2375,170.2,0.5963,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-32.47955801104972,-32.47955801104972,1.48,34730.65042286673
2376,173.65,0.59645,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-34.50953038674033,-34.50953038674033,1.51,36885.759663818375
2377,177.1,0.5968899999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-36.539502762430935,-36.539502762430935,1.54,39128.22647124361
2378,180.55,0.5967899999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-38.56947513812154,-38.56947513812154,1.57,41459.78642596292
2379,184.0,0.5965,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-40.59944751381215,-40.59944751381215,1.6,43882.17510879058
2380,187.45,0.5967899999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-42.629419889502756,-42.629419889502756,1.63,46397.128100536305
2381,190.9,0.59718,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-44.65939226519336,-44.65939226519336,1.6600000000000001,49006.38098200675
2382,194.35,0.59768,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-46.68936464088397,-46.68936464088397,1.69,51711.669334005135
2383,197.8,0.59724,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-48.71933701657458,-48.71933701657458,1.7200000000000002,54514.72873733385
2384,201.25,0.5966,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-50.74930939226519,-50.74930939226519,1.75,57417.29477279308
2385,204.7,0.5966,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-52.779281767955794,-52.779281767955794,1.7799999999999998,60421.10302118208
2386,208.15,0.5969399999999999,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-54.8092541436464,-54.8092541436464,1.81,63527.8890632991
2387,211.6,0.5966,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-56.83922651933701,-56.83922651933701,1.8399999999999999,66739.38847994151
2388,211.6,0.5966,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-56.83922651933701,-56.83922651933701,1.8399999999999999,66739.38847994151
2389,215.05,0.59595,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-58.869198895027615,-58.869198895027615,1.87,70057.33685190663
2390,218.5,0.59442,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-60.89917127071823,-60.89917127071823,1.9,73483.46975999056
2391,219.65,0.59053,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-61.57582872928176,-61.57582872928176,1.9100000000000001,74649.85504763934
2392,220.8,0.58208,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-62.2524861878453,-62.2524861878453,1.9200000000000002,75828.51796238209
2393,221.95,0.55789,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-62.92914364640883,-62.92914364640883,1.93,77019.52278498923
2394,223.1,0.50716,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-63.605801104972365,-63.605801104972365,1.94,78222.93379623091
2395,224.25,0.43736,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-64.2824585635359,-64.2824585635359,1.95,79438.81527687714
2396,225.4,0.36537,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-64.95911602209944,-64.95911602209944,1.96,80667.23150769844
2397,226.55,0.29023000000000004,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-65.63577348066298,-65.63577348066298,1.9700000000000002,81908.24676946487
2398,227.7,0.21400999999999998,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-66.31243093922652,-66.31243093922652,1.98,83161.92534294642
2399,228.85,0.146,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-66.98908839779004,-66.98908839779004,1.99,84428.33150891362
2400,230.0,0.083987,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-67.66574585635358,-67.66574585635358,2.0,85707.52954813649
2401,231.15,0.049137,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-68.34240331491712,-68.34240331491712,2.0100000000000002,86999.58374138524
2402,232.3,0.037266,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-69.01906077348066,-69.01906077348066,2.02,88304.55836942988
2403,233.45,0.033662,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-69.69571823204419,-69.69571823204419,2.03,89622.51771304091
2404,234.6,0.032322000000000004,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-70.37237569060773,-70.37237569060773,2.04,90953.52605298838
2405,235.75,0.031407,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-71.04903314917127,-71.04903314917127,2.05,92297.64767004226
2406,236.9,0.030568,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-71.72569060773479,-71.72569060773479,2.06,93654.94684497312
2407,238.05,0.029911,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-72.40234806629833,-72.40234806629833,2.0700000000000003,95025.48785855088
2408,239.2,0.029276999999999997,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-73.07900552486187,-73.07900552486187,2.08,96409.33499154559
2409,240.35,0.028734,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-73.75566298342541,-73.75566298342541,2.09,97806.55252472757
2410,241.5,0.028191,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-74.43232044198894,-74.43232044198894,2.1,99217.20473886741
2411,244.95,0.026611000000000003,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-76.46229281767955,-76.46229281767955,2.13,103530.41227473259
2412,248.4,0.025222,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-78.49226519337016,-78.49226519337016,2.16,107966.84604694112
2413,251.85,0.02368,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-80.52223756906076,-80.52223756906076,2.19,112528.24163628682
2414,255.3,0.022047,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-82.55220994475137,-82.55220994475137,2.22,117216.33462356478
2415,258.75,0.020434,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-84.58218232044197,-84.58218232044197,2.25,122032.86058956865
2416,262.2,0.018752,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-86.61215469613259,-86.61215469613259,2.28,126979.55511509282
2417,265.65,0.017338,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-88.6421270718232,-88.6421270718232,2.3099999999999996,132058.15378093123
2418,269.1,0.015893,0,200,0,115,0.040989413988657845,68.93602225312934,68.93602225312934,-90.6720994475138,-90.6720994475138,2.3400000000000003,137270.3921678789
2419,-80.5,0.01694,0,25,1,115,0.040989413988657845,56.8722183588317,-52.5079953198128,5.02787558685446,5.02787558685446,0.7,-4.9174365605365105e-08
2420,-78.2,0.017784,0,25,1,115,0.040989413988657845,55.49349791376912,-50.681630265210615,5.02787558685446,5.02787558685446,0.68,-5.439093465721356e-08
2421,-74.75,0.019139,0,25,1,115,0.040989413988657845,53.425417246175236,-47.94208268330734,5.02787558685446,5.02787558685446,0.65,-6.231608142707323e-08
2422,-71.3,0.020643,0,25,1,115,0.040989413988657845,51.357336578581354,-45.20253510140406,5.02787558685446,5.02787558685446,0.62,-7.038762285700812e-08
2423,-67.85,0.022298,0,25,1,115,0.040989413988657845,49.28925591098748,-42.462987519500786,5.02787558685446,5.02787558685446,0.59,-7.864437337398424e-08
2424,-64.4,0.024197,0,25,1,115,0.040989413988657845,47.221175243393596,-39.72343993759751,5.02787558685446,5.02787558685446,0.56,-8.713682404746528e-08
2425,-60.95,0.026539,0,25,1,115,0.040989413988657845,45.15309457579971,-36.98389235569423,5.02787558685446,5.02787558685446,0.53,-9.593352937186181e-08
2426,-57.5,0.029138,0,25,1,115,0.040989413988657845,43.08501390820584,-34.24434477379096,5.02787558685446,5.02787558685446,0.5,-1.0512997072600533e-07
2427,-54.05,0.031852,0,25,1,115,0.040989413988657845,41.016933240611955,-31.50479719188768,5.02787558685446,5.02787558685446,0.47,-1.148591959977899e-07
2428,-50.6,0.034699,0,25,1,115,0.040989413988657845,38.94885257301807,-28.765249609984405,5.02787558685446,5.02787558685446,0.44,-1.2531546248296865e-07
2429,-47.15,0.037457,0,25,1,115,0.040989413988657845,36.8807719054242,-26.025702028081128,5.02787558685446,5.02787558685446,0.41,-1.3678799709123446e-07
2430,-43.7,0.04052,0,25,1,115,0.040989413988657845,34.812691237830315,-23.28615444617785,5.02787558685446,5.02787558685446,0.38,-1.497252794068325e-07
2431,-40.25,0.043776,0,25,1,115,0.040989413988657845,32.74461057023643,-20.546606864274573,5.02787558685446,5.02787558685446,0.35,-1.6485546955917847e-07
2432,-39.1,0.044945,0,25,1,115,0.040989413988657845,32.05525034770514,-19.63342433697348,5.02787558685446,5.02787558685446,0.34,-1.7057988949925435e-07
2433,-37.95,0.046648,0,25,1,115,0.040989413988657845,31.36589012517385,-18.72024180967239,5.02787558685446,5.02787558685446,0.33,-1.7674499461644016e-07
2434,-36.8,0.048119999999999996,0,25,1,115,0.040989413988657845,30.676529902642557,-17.8070592823713,5.02787558685446,5.02787558685446,0.31999999999999995,-1.8343216142668006e-07
2435,-35.65,0.051538,0,25,1,115,0.040989413988657845,29.98716968011126,-16.893876755070206,5.02787558685446,5.02787558685446,0.31,-1.907428717828754e-07
2436,-34.5,0.062201,0,25,1,115,0.040989413988657845,29.29780945757997,-15.980694227769114,5.02787558685446,5.02787558685446,0.3,-1.9880530470933673e-07
2437,-33.35,0.1,0,25,1,115,0.040989413988657845,28.608449235048674,-15.067511700468021,5.02787558685446,5.02787558685446,0.29000000000000004,-2.077833363751981e-07
2438,-32.2,0.20342000000000002,0,25,1,115,0.040989413988657845,27.919089012517382,-14.154329173166929,5.02787558685446,5.02787558685446,0.28,-2.1788955170208124e-07
2439,-31.05,0.39221,0,25,1,115,0.040989413988657845,27.229728789986087,-13.241146645865836,5.02787558685446,5.02787558685446,0.27,-2.2940441009823405e-07
2440,-29.9,0.63732,0,25,1,115,0.040989413988657845,26.540368567454795,-12.327964118564744,5.02787558685446,5.02787558685446,0.26,-2.427048217235537e-07
2441,-28.75,0.91669,0,25,1,115,0.040989413988657845,25.851008344923503,-11.414781591263653,5.02787558685446,5.02787558685446,0.25,-2.5830814879233616e-07
2442,-27.6,1.2005,0,25,1,115,0.040989413988657845,25.161648122392208,-10.50159906396256,5.02787558685446,5.02787558685446,0.24000000000000002,-2.7694260381865354e-07
2443,-26.45,1.4863,0,25,1,115,0.040989413988657845,24.472287899860916,-9.588416536661468,5.02787558685446,5.02787558685446,0.22999999999999998,-2.996631280178869e-07
2444,-25.3,1.7609,0,25,1,115,0.040989413988657845,23.78292767732962,-8.675234009360375,5.02787558685446,5.02787558685446,0.22,-3.280516917581722e-07
2445,-24.15,1.9822,0,25,1,115,0.040989413988657845,23.09356745479833,-7.762051482059284,5.02787558685446,5.02787558685446,0.21,-3.645807164559103e-07
2446,-23.0,2.1216,0,25,1,115,0.040989413988657845,22.404207232267034,-6.848868954758191,5.02787558685446,5.02787558685446,0.2,-4.1331610794822327e-07
2447,-21.85,2.1846,0,25,1,115,0.040989413988657845,21.714847009735742,-5.9356864274570995,5.02787558685446,5.02787558685446,0.19,-4.813849294000819e-07
2448,-20.7,2.1995,0,25,1,115,0.040989413988657845,21.025486787204446,-5.022503900156007,5.02787558685446,5.02787558685446,0.18,-5.823561495340526e-07
2449,-19.55,2.2064,0,25,1,115,0.040989413988657845,20.336126564673155,-4.1093213728549145,5.02787558685446,5.02787558685446,0.17,-7.451024209841251e-07
2450,-18.4,2.2048,0,25,1,115,0.040989413988657845,19.646766342141863,-3.1961388455538224,5.02787558685446,5.02787558685446,0.15999999999999998,-1.0416082555758294e-06
2451,-17.25,2.2037,0,25,1,115,0.040989413988657845,18.957406119610567,-2.2829563182527304,5.02787558685446,5.02787558685446,0.15,-1.7014929655944462e-06
2452,-13.8,2.2037,0,25,1,115,0.040989413988657845,16.88932545201669,0.3446801112656467,5.02787558685446,5.02787558685446,0.12000000000000001,-18.348865154918396
2453,-10.35,2.1993,0,25,1,115,0.040989413988657845,14.821244784422808,2.4127607788595267,5.02787558685446,5.02787558685446,0.09,-7.6461554281380275
2454,-6.9,2.1981,0,25,1,115,0.040989413988657845,12.753164116828927,4.4808414464534065,5.02787558685446,5.02787558685446,0.060000000000000005,-2.150149996592908
2455,-3.45,2.1954,0,25,1,115,0.040989413988657845,10.685083449235048,6.548922114047287,5.02787558685446,5.02787558685446,0.030000000000000002,-0.1253058062062367
2456,0.0,2.1924,0,25,1,115,0.040989413988657845,8.617002781641167,8.617002781641167,5.02787558685446,5.02787558685446,0.0,0.16395765160768694
2457,3.45,2.1967,0,25,1,115,0.040989413988657845,6.548922114047287,10.685083449235048,5.02787558685446,5.02787558685446,0.030000000000000002,-0.1253058062062367
2458,6.9,2.198,0,25,1,115,0.040989413988657845,4.4808414464534065,12.753164116828927,5.02787558685446,5.02787558685446,0.060000000000000005,-2.150149996592908
2459,10.35,2.1993,0,25,1,115,0.040989413988657845,2.4127607788595267,14.821244784422808,5.02787558685446,5.02787558685446,0.09,-7.6461554281380275
2460,13.8,2.2034,0,25,1,115,0.040989413988657845,0.3446801112656467,16.88932545201669,5.02787558685446,5.02787558685446,0.12000000000000001,-18.348865154918396
2461,17.25,2.2034,0,25,1,115,0.040989413988657845,-2.2829563182527304,18.957406119610567,5.02787558685446,5.02787558685446,0.15,-1.7014929655944462e-06
2462,18.4,2.2049,0,25,1,115,0.040989413988657845,-3.1961388455538224,19.646766342141863,5.02787558685446,5.02787558685446,0.15999999999999998,-1.0416082555758294e-06
2463,19.55,2.2022,0,25,1,115,0.040989413988657845,-4.1093213728549145,20.336126564673155,5.02787558685446,5.02787558685446,0.17,-7.451024209841251e-07
2464,20.7,2.2007,0,25,1,115,0.040989413988657845,-5.022503900156007,21.025486787204446,5.02787558685446,5.02787558685446,0.18,-5.823561495340526e-07
2465,21.85,2.1898,0,25,1,115,0.040989413988657845,-5.9356864274570995,21.714847009735742,5.02787558685446,5.02787558685446,0.19,-4.813849294000819e-07
2466,23.0,2.1392,0,25,1,115,0.040989413988657845,-6.848868954758191,22.404207232267034,5.02787558685446,5.02787558685446,0.2,-4.1331610794822327e-07
2467,24.15,2.0178,0,25,1,115,0.040989413988657845,-7.762051482059284,23.09356745479833,5.02787558685446,5.02787558685446,0.21,-3.645807164559103e-07
2468,25.3,1.806,0,25,1,115,0.040989413988657845,-8.675234009360375,23.78292767732962,5.02787558685446,5.02787558685446,0.22,-3.280516917581722e-07
2469,26.45,1.5505,0,25,1,115,0.040989413988657845,-9.588416536661468,24.472287899860916,5.02787558685446,5.02787558685446,0.22999999999999998,-2.996631280178869e-07
2470,27.6,1.2754,0,25,1,115,0.040989413988657845,-10.50159906396256,25.161648122392208,5.02787558685446,5.02787558685446,0.24000000000000002,-2.7694260381865354e-07
2471,28.75,0.98703,0,25,1,115,0.040989413988657845,-11.414781591263653,25.851008344923503,5.02787558685446,5.02787558685446,0.25,-2.5830814879233616e-07
2472,29.9,0.7045100000000001,0,25,1,115,0.040989413988657845,-12.327964118564744,26.540368567454795,5.02787558685446,5.02787558685446,0.26,-2.427048217235537e-07
2473,31.05,0.43713,0,25,1,115,0.040989413988657845,-13.241146645865836,27.229728789986087,5.02787558685446,5.02787558685446,0.27,-2.2940441009823405e-07
