,r,señal,FFF,Limit,Area,In,Z,Zs,Big Z,Big Z Col,xpos,xneg,ypos,yneg,Rho,Analytic function,Limited
669,-52.0,0.27392,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,77.26186291739894,-1.5149384885764499,21.225071225071225,21.225071225071225,0.52,0.2755179889088108,0
670,-51.0,0.39602,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,76.50439367311073,-0.7574692442882249,21.225071225071225,21.225071225071225,0.51,0.4110040884174756,0
671,-50.0,0.52018,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,75.7469244288225,0.0,21.225071225071225,21.225071225071225,0.5,0.5851717933783868,1
672,-49.0,0.64904,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,74.98945518453426,0.7574692442882249,21.225071225071225,21.225071225071225,0.49,0.7592129891051735,1
673,-48.0,0.77644,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,74.23198594024605,1.5149384885764499,21.225071225071225,21.225071225071225,0.48,0.8943768513519523,1
674,-47.0,0.905,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,73.47451669595782,2.272407732864675,21.225071225071225,21.225071225071225,0.47,0.9840991700072538,1
675,-46.0,1.018,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,72.7170474516696,3.0298769771528997,21.225071225071225,21.225071225071225,0.46,1.0404764967803803,1
676,-45.0,1.1013,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,71.95957820738137,3.787346221441125,21.225071225071225,21.225071225071225,0.45,1.07605744469906,1
677,-44.0,1.14,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,71.20210896309315,4.54481546572935,21.225071225071225,21.225071225071225,0.44,1.099150026957499,1
678,-43.0,1.1521,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,70.44463971880492,5.302284710017575,21.225071225071225,21.225071225071225,0.43,1.1146501335447014,1
679,-42.0,1.1543,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,69.68717047451669,6.059753954305799,21.225071225071225,21.225071225071225,0.42,1.1253944246498846,1
680,-41.0,1.1551,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,68.92970123022847,6.817223198594025,21.225071225071225,21.225071225071225,0.41,1.133056883965701,1
681,-40.0,1.1562,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,68.17223198594024,7.57469244288225,21.225071225071225,21.225071225071225,0.4,1.1386555550557305,1
682,-39.0,1.1558666666666666,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,67.41476274165203,8.332161687170474,21.225071225071225,21.225071225071225,0.39,1.142830106360789,1
683,-38.0,1.1555333333333333,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,66.6572934973638,9.0896309314587,21.225071225071225,21.225071225071225,0.38,1.1459953543907508,1
684,-37.0,1.1552,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,65.89982425307556,9.847100175746924,21.225071225071225,21.225071225071225,0.37,1.1484282777059225,1
685,-36.0,1.1550333333333334,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,65.14235500878735,10.60456942003515,21.225071225071225,21.225071225071225,0.36,1.1503187904842576,1
686,-35.0,1.1548666666666667,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,64.38488576449912,11.362038664323375,21.225071225071225,21.225071225071225,0.35,1.1518002601563833,1
687,-34.0,1.1547,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,63.62741652021089,12.119507908611599,21.225071225071225,21.225071225071225,0.34,1.1529683789890732,1
688,-33.0,1.1543333333333334,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,62.86994727592267,12.876977152899824,21.225071225071225,21.225071225071225,0.33,1.153893147981622,1
689,-32.0,1.1539666666666666,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,62.112478031634446,13.63444639718805,21.225071225071225,21.225071225071225,0.32,1.1546266756200567,1
690,-31.0,1.1536,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,61.35500878734622,14.391915641476274,21.225071225071225,21.225071225071225,0.31,1.1552083683580114,1
691,-30.0,1.1542,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,60.597539543058,15.1493848857645,21.225071225071225,21.225071225071225,0.3,1.1556684568948952,1
692,-29.0,1.1548,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,59.840070298769774,15.906854130052723,21.225071225071225,21.225071225071225,0.29,1.1560304373158672,1
693,-28.0,1.1554,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,59.08260105448154,16.66432337434095,21.225071225071225,21.225071225071225,0.28,1.1563127903787285,1
694,-27.0,1.1558666666666666,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,58.32513181019332,17.421792618629173,21.225071225071225,21.225071225071225,0.27,1.1565302116829939,1
695,-26.0,1.1563333333333334,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,57.567662565905096,18.1792618629174,21.225071225071225,21.225071225071225,0.26,1.1566945047418493,1
696,-25.0,1.1568,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,56.81019332161687,18.936731107205624,21.225071225071225,21.225071225071225,0.25,1.1568152380563603,1
697,-24.0,1.1568666666666667,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,56.05272407732865,19.694200351493848,21.225071225071225,21.225071225071225,0.24,1.1569002345560426,1
698,-23.0,1.1569333333333334,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,55.295254833040424,20.451669595782075,21.225071225071225,21.225071225071225,0.23,1.1569559403541854,1
699,-22.0,1.157,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,54.5377855887522,21.2091388400703,21.225071225071225,21.225071225071225,0.22,1.1569877055256041,1
700,-21.0,1.1568333333333334,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,53.78031634446397,21.966608084358523,21.225071225071225,21.225071225071225,0.21,1.157,1
701,-20.0,1.1566666666666667,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,53.022847100175746,22.72407732864675,21.225071225071225,21.225071225071225,0.2,1.1569965810801113,1
702,-19.0,1.1565,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,52.26537785588752,23.481546572934974,21.225071225071225,21.225071225071225,0.19,1.1569806245250467,1
703,-18.0,1.1563666666666668,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,51.5079086115993,24.239015817223198,21.225071225071225,21.225071225071225,0.18,1.156954827929097,1
704,-17.0,1.1562333333333332,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,50.750439367311074,24.996485061511425,21.225071225071225,21.225071225071225,0.17,1.156921492844478,1
705,-16.0,1.1561,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,49.99297012302285,25.75395430579965,21.225071225071225,21.225071225071225,0.16,1.156882590456577,1
706,-15.0,1.1554,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,49.23550087873462,26.511423550087873,21.225071225071225,21.225071225071225,0.15,1.156839814429521,1
707,-14.0,1.1546999999999998,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,48.478031634446396,27.2688927943761,21.225071225071225,21.225071225071225,0.14,1.1567946236667845,1
708,-13.0,1.154,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,47.72056239015817,28.026362038664324,21.225071225071225,21.225071225071225,0.13,1.1567482770854316,1
709,-12.0,1.1539333333333333,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,46.96309314586995,28.783831282952548,21.225071225071225,21.225071225071225,0.12,1.156701862020214,1
710,-11.0,1.1538666666666666,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,46.205623901581724,29.54130052724077,21.225071225071225,21.225071225071225,0.11,1.1566563175105675,1
711,-10.0,1.1538,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,45.4481546572935,30.298769771529,21.225071225071225,21.225071225071225,0.1,1.1566124534478879,1
712,-9.0,1.1530333333333334,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,44.69068541300527,31.056239015817223,21.225071225071225,21.225071225071225,0.09,1.1565709663495944,1
713,-8.0,1.1522666666666666,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,43.933216168717045,31.813708260105447,21.225071225071225,21.225071225071225,0.08,1.1565324523638352,1
714,-7.0,1.1515,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,43.17574692442882,32.571177504393674,21.225071225071225,21.225071225071225,0.07,1.1564974179823315,1
715,-6.0,1.1513,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,42.4182776801406,33.3286467486819,21.225071225071225,21.225071225071225,0.06,1.156466288839778,1
716,-5.0,1.1511,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,41.660808435852374,34.08611599297012,21.225071225071225,21.225071225071225,0.05,1.15643941689989,1
717,-4.0,1.1509,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,40.90333919156415,34.843585237258345,21.225071225071225,21.225071225071225,0.04,1.1564170862656489,1
718,-3.0,1.151,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,40.14586994727592,35.601054481546576,21.225071225071225,21.225071225071225,0.03,1.156399517800729,1
719,-2.0,1.1511,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,39.388400702987695,36.3585237258348,21.225071225071225,21.225071225071225,0.02,1.1563868727076838,1
720,-1.0,1.1512,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,38.63093145869947,37.115992970123024,21.225071225071225,21.225071225071225,0.01,1.156379255173926,1
721,0.0,1.1512,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,37.87346221441125,37.87346221441125,21.225071225071225,21.225071225071225,0.0,1.1563767141671182,1
722,1.0,1.1501,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,37.115992970123024,38.63093145869947,21.225071225071225,21.225071225071225,0.01,1.156379255173926,1
723,2.0,1.1502333333333332,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,36.3585237258348,39.388400702987695,21.225071225071225,21.225071225071225,0.02,1.1563868727076838,1
724,3.0,1.1503666666666668,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,35.601054481546576,40.14586994727592,21.225071225071225,21.225071225071225,0.03,1.156399517800729,1
725,4.0,1.1505,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,34.843585237258345,40.90333919156415,21.225071225071225,21.225071225071225,0.04,1.1564170862656489,1
726,5.0,1.1514333333333333,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,34.08611599297012,41.660808435852374,21.225071225071225,21.225071225071225,0.05,1.15643941689989,1
727,6.0,1.1523666666666668,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,33.3286467486819,42.4182776801406,21.225071225071225,21.225071225071225,0.06,1.156466288839778,1
728,7.0,1.1533,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,32.571177504393674,43.17574692442882,21.225071225071225,21.225071225071225,0.07,1.1564974179823315,1
729,8.0,1.1534666666666666,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,31.813708260105447,43.933216168717045,21.225071225071225,21.225071225071225,0.08,1.1565324523638352,1
730,9.0,1.1536333333333333,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,31.056239015817223,44.69068541300527,21.225071225071225,21.225071225071225,0.09,1.1565709663495944,1
731,10.0,1.1538,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,30.298769771529,45.4481546572935,21.225071225071225,21.225071225071225,0.1,1.1566124534478879,1
732,11.0,1.1538666666666666,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,29.54130052724077,46.205623901581724,21.225071225071225,21.225071225071225,0.11,1.1566563175105675,1
733,12.0,1.1539333333333333,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,28.783831282952548,46.96309314586995,21.225071225071225,21.225071225071225,0.12,1.156701862020214,1
734,13.0,1.154,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,28.026362038664324,47.72056239015817,21.225071225071225,21.225071225071225,0.13,1.1567482770854316,1
735,14.0,1.1545333333333332,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,27.2688927943761,48.478031634446396,21.225071225071225,21.225071225071225,0.14,1.1567946236667845,1
736,15.0,1.1550666666666667,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,26.511423550087873,49.23550087873462,21.225071225071225,21.225071225071225,0.15,1.156839814429521,1
737,16.0,1.1556,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,25.75395430579965,49.99297012302285,21.225071225071225,21.225071225071225,0.16,1.156882590456577,1
738,17.0,1.1559333333333333,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,24.996485061511425,50.750439367311074,21.225071225071225,21.225071225071225,0.17,1.156921492844478,1
739,18.0,1.1562666666666668,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,24.239015817223198,51.5079086115993,21.225071225071225,21.225071225071225,0.18,1.156954827929097,1
740,19.0,1.1566,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,23.481546572934974,52.26537785588752,21.225071225071225,21.225071225071225,0.19,1.1569806245250467,1
741,20.0,1.1566,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,22.72407732864675,53.022847100175746,21.225071225071225,21.225071225071225,0.2,1.1569965810801113,1
742,21.0,1.1566,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,21.966608084358523,53.78031634446397,21.225071225071225,21.225071225071225,0.21,1.157,1
743,22.0,1.1566,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,21.2091388400703,54.5377855887522,21.225071225071225,21.225071225071225,0.22,1.1569877055256041,1
744,23.0,1.1561666666666668,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,20.451669595782075,55.295254833040424,21.225071225071225,21.225071225071225,0.23,1.1569559403541854,1
745,24.0,1.1557333333333333,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,19.694200351493848,56.05272407732865,21.225071225071225,21.225071225071225,0.24,1.1569002345560426,1
746,25.0,1.1553,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,18.936731107205624,56.81019332161687,21.225071225071225,21.225071225071225,0.25,1.1568152380563603,1
747,26.0,1.1546,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,18.1792618629174,57.567662565905096,21.225071225071225,21.225071225071225,0.26,1.1566945047418493,1
748,27.0,1.1539,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,17.421792618629173,58.32513181019332,21.225071225071225,21.225071225071225,0.27,1.1565302116829939,1
749,28.0,1.1532,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,16.66432337434095,59.08260105448154,21.225071225071225,21.225071225071225,0.28,1.1563127903787285,1
750,29.0,1.1533,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,15.906854130052723,59.840070298769774,21.225071225071225,21.225071225071225,0.29,1.1560304373158672,1
751,30.0,1.1534,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,15.1493848857645,60.597539543058,21.225071225071225,21.225071225071225,0.3,1.1556684568948952,1
752,31.0,1.1535,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,14.391915641476274,61.35500878734622,21.225071225071225,21.225071225071225,0.31,1.1552083683580114,1
753,32.0,1.1532,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,13.63444639718805,62.112478031634446,21.225071225071225,21.225071225071225,0.32,1.1546266756200567,1
754,33.0,1.1529,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,12.876977152899824,62.86994727592267,21.225071225071225,21.225071225071225,0.33,1.153893147981622,1
755,34.0,1.1526,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,12.119507908611599,63.62741652021089,21.225071225071225,21.225071225071225,0.34,1.1529683789890732,1
756,35.0,1.1529666666666667,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,11.362038664323375,64.38488576449912,21.225071225071225,21.225071225071225,0.35,1.1518002601563833,1
757,36.0,1.1533333333333333,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,10.60456942003515,65.14235500878735,21.225071225071225,21.225071225071225,0.36,1.1503187904842576,1
758,37.0,1.1537,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,9.847100175746924,65.89982425307556,21.225071225071225,21.225071225071225,0.37,1.1484282777059225,1
759,38.0,1.1537333333333333,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,9.0896309314587,66.6572934973638,21.225071225071225,21.225071225071225,0.38,1.1459953543907508,1
760,39.0,1.1537666666666666,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,8.332161687170474,67.41476274165203,21.225071225071225,21.225071225071225,0.39,1.142830106360789,1
761,40.0,1.1538,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,7.57469244288225,68.17223198594024,21.225071225071225,21.225071225071225,0.4,1.1386555550557305,1
762,41.0,1.1544,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,6.817223198594025,68.92970123022847,21.225071225071225,21.225071225071225,0.41,1.133056883965701,1
763,42.0,1.1538,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,6.059753954305799,69.68717047451669,21.225071225071225,21.225071225071225,0.42,1.1253944246498846,1
764,43.0,1.1515,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,5.302284710017575,70.44463971880492,21.225071225071225,21.225071225071225,0.43,1.1146501335447014,1
765,44.0,1.1391,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,4.54481546572935,71.20210896309315,21.225071225071225,21.225071225071225,0.44,1.099150026957499,1
766,45.0,1.0961,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,3.787346221441125,71.95957820738137,21.225071225071225,21.225071225071225,0.45,1.07605744469906,1
767,46.0,1.0146,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,3.0298769771528997,72.7170474516696,21.225071225071225,21.225071225071225,0.46,1.0404764967803803,1
768,47.0,0.9012,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,2.272407732864675,73.47451669595782,21.225071225071225,21.225071225071225,0.47,0.9840991700072538,1
769,48.0,0.779,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,1.5149384885764499,74.23198594024605,21.225071225071225,21.225071225071225,0.48,0.8943768513519523,1
770,49.0,0.65203,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,0.7574692442882249,74.98945518453426,21.225071225071225,21.225071225071225,0.49,0.7592129891051735,1
771,50.0,0.52267,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,0.0,75.7469244288225,21.225071225071225,21.225071225071225,0.5,0.5851717933783868,1
772,51.0,0.39404,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-0.7574692442882249,76.50439367311073,21.225071225071225,21.225071225071225,0.51,0.4110040884174756,0
773,52.0,0.27059,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-1.5149384885764499,77.26186291739894,21.225071225071225,21.225071225071225,0.52,0.2755179889088108,0
774,53.0,0.16111,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-2.272407732864675,78.01933216168717,21.225071225071225,21.225071225071225,0.53,0.18537834763459474,0
775,54.0,0.089958,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-3.0298769771528997,78.77680140597539,21.225071225071225,21.225071225071225,0.54,0.12855369530962968,0
776,55.0,0.057218,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-3.787346221441125,79.53427065026362,21.225071225071225,21.225071225071225,0.55,0.09252317310043229,0
777,56.0,0.046431,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-4.54481546572935,80.29173989455184,21.225071225071225,21.225071225071225,0.56,0.06898826232437925,0
778,57.0,0.042865,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-5.302284710017575,81.04920913884007,21.225071225071225,21.225071225071225,0.57,0.05305566534180521,0
779,58.0,0.041318,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-6.059753954305799,81.8066783831283,21.225071225071225,21.225071225071225,0.58,0.04188901416616696,0
780,59.0,0.040105,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-6.817223198594025,82.56414762741652,21.225071225071225,21.225071225071225,0.59,0.03381396126771033,0
781,60.0,0.039226,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-7.57469244288225,83.32161687170475,21.225071225071225,21.225071225071225,0.6,0.0278119942476925,0
782,61.0,0.03830533333333333,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-8.332161687170474,84.07908611599296,21.225071225071225,21.225071225071225,0.61,0.023243038245929458,0
783,62.0,0.03738466666666667,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-9.0896309314587,84.8365553602812,21.225071225071225,21.225071225071225,0.62,0.019691969443553586,0
784,63.0,0.036464,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-9.847100175746924,85.59402460456943,21.225071225071225,21.225071225071225,0.63,0.01688159594912459,0
785,64.0,0.03560633333333334,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-10.60456942003515,86.35149384885764,21.225071225071225,21.225071225071225,0.64,0.014621868164132298,0
786,65.0,0.034748666666666664,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-11.362038664323375,87.10896309314587,21.225071225071225,21.225071225071225,0.65,0.012779344442194866,0
787,66.0,0.033891,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-12.119507908611599,87.86643233743409,21.225071225071225,21.225071225071225,0.66,0.011258305153652988,0
788,67.0,0.03312933333333333,0.0,100.0,10000.0,1,100,0.0,0.05420850000000001,0.05420850000000001,-12.876977152899824,88.62390158172232,21.225071225071225,21.225071225071225,0.67,0.009988757265271007,0
