,r,Area,In,Z,tplus,tminus,tminus_,analytic 0.2696000000000063,Rho,analytic 145.45454545454547 -6000.0 48181.818181818184 -218181.81818181818 709090.9090909091
332,0.026484219819024497,0.0,1.0,0.5,0.025948147556651528,0.009696553322813845,0.002422460732142794,0.10173553919775896,0.02941176470588235,1596.9416838840361
333,0.03972632972853674,0.0,1.0,0.5,0.0232421878470947,0.011982027781564507,0.002422460732142794,0.10173553919775896,0.044117647058823525,2398.000482314631
334,0.052968439638048995,0.0,1.0,0.5,0.020536228137537874,0.014267502240315172,0.002422460732142794,0.10173553919775896,0.0588235294117647,3202.164828531516
335,0.06621054954756124,0.0,1.0,0.5,0.01699912510514828,0.016552976699065837,0.002422460732142794,0.10562921607214898,0.07352941176470587,4163.960750592573
336,0.07062458618406532,0.0,1.0,0.5,0.0157646812061629,0.01731480151864939,0.002422460732142794,0.10727142770803576,0.0784313725490196,4513.952706837023
337,0.0750386228205694,0.0,1.0,0.5,0.014530237307177514,0.018076626338232947,0.002422460732142794,0.10896550364569214,0.08333333333333334,4875.65595731823
338,0.07945265945707349,0.0,1.0,0.5,0.013295793408192131,0.018838451157816502,0.002422460732142794,0.11071394027187202,0.08823529411764705,5249.675928809305
339,0.08386669609357757,0.0,1.0,0.5,0.012061349509206747,0.019600275977400057,0.002422460732142794,0.1125193967973279,0.09313725490196079,5636.657536598108
340,0.08828073273008165,0.0,1.0,0.5,0.010826905610221364,0.020362100796983612,0.002422460732142794,0.11438470875187425,0.09803921568627451,6037.288457346424
341,0.09269476936658573,0.0,1.0,0.5,0.009592461711235983,0.02112392561656716,0.002422460732142794,0.11631290284426092,0.10294117647058823,6452.302732946439
342,0.09710880600308981,0.0,1.0,0.5,0.008358017812250597,0.02188575043615072,0.002422460732142794,0.11830721335064949,0.10784313725490195,6882.484745098247
343,0.1015228426395939,0.0,1.0,0.5,0.007123573913265213,0.022647575255734274,0.002422460732142794,0.12037110021834586,0.11274509803921569,7328.673605875756
344,0.10593687927609799,0.0,1.0,0.5,0.005889130014279832,0.02340940007531783,0.002422460732142794,0.12250826909794849,0.1176470588235294,7791.768015977332
345,0.11035091591260207,0.0,1.0,0.5,0.004654686115294446,0.02417122489490138,0.002422460732142794,0.12472269354789733,0.12254901960784313,8272.731649832753
346,0.11476495254910615,0.0,1.0,0.5,0.0034202422163090683,0.02493304971448494,0.002422460732142794,0.1270186396913327,0.12745098039215685,8772.599135451126
347,0.11917898918561023,0.0,1.0,0.5,0.0021857983173236804,0.02569487453406849,0.002422460732142794,0.12940069364716886,0.1323529411764706,9292.482707078627
348,0.22070183182520414,0.047619047619047616,1.0,0.5,0.02008523485261174,0.07178527611887354,0.03725744606035616,0.0063493475853735794,0.24509803921568626,879.679539361888
349,0.21628779518870006,0.047619047619047616,1.0,0.5,0.020987221422464012,0.07102345129928998,0.03725744606035616,0.00634934758537358,0.24019607843137253,860.1513554812399
350,0.21187375855219598,0.047619047619047616,1.0,0.5,0.021889207992316286,0.07026162647970643,0.03725744606035616,0.0063493475853735794,0.2352941176470588,840.740419666859
351,0.20745972191569187,0.047619047619047616,1.0,0.5,0.022791194562168562,0.06949980166012287,0.03725744606035616,0.0063493475853735794,0.23039215686274508,821.4443391010665
352,0.2030456852791878,0.047619047619047616,1.0,0.5,0.023693181132020836,0.06873797684053932,0.03725744606035616,0.0063493475853735794,0.22549019607843138,802.2607209661838
353,0.1986316486426837,0.047619047619047616,1.0,0.5,0.024595167701873116,0.06797615202095576,0.03725744606035616,0.0063493475853735794,0.22058823529411764,783.187172444531
354,0.19421761200617962,0.047619047619047616,1.0,0.5,0.02549715427172539,0.06721432720137223,0.03725744606035616,0.0063493475853735794,0.2156862745098039,764.2213007184304
355,0.18980357536967554,0.047619047619047616,1.0,0.5,0.026399140841577667,0.06645250238178867,0.03725744606035616,0.0063493475853735794,0.2107843137254902,745.3607129702019
356,0.18538953873317146,0.047619047619047616,1.0,0.5,0.02730112741142994,0.0656906775622051,0.03725744606035616,0.0063493475853735794,0.20588235294117646,726.6030163821675
357,0.18097550209666738,0.047619047619047616,1.0,0.5,0.028203113981282214,0.06492885274262156,0.03725744606035616,0.0063493475853735794,0.20098039215686272,707.9458181366477
358,0.1765614654601633,0.047619047619047616,1.0,0.5,0.029105100551134494,0.064167027923038,0.03725744606035616,0.0063493475853735794,0.19607843137254902,689.3867254159644
359,0.16331935555065105,0.047619047619047616,1.0,0.5,0.03181106026069132,0.06188155346428732,0.03725744606035616,0.0063493475853735794,0.18137254901960784,634.2741522261392
360,0.1500772456411388,0.047619047619047616,1.0,0.5,0.03451701997024814,0.05959607900553668,0.03725744606035616,0.0063493475853735794,0.16666666666666669,579.958387323396
361,0.13683513573162656,0.047619047619047616,1.0,0.5,0.037222979679804966,0.05731060454678601,0.03725744606035616,0.0063493475853735794,0.15196078431372548,526.3748246304036
362,0.12359302582211432,0.047619047619047616,1.0,0.5,0.039928939389361796,0.05502513008803535,0.03725744606035616,0.0063493475853735794,0.13725490196078433,473.4588580698311
363,0.11035091591260207,0.047619047619047616,1.0,0.5,0.04263489909891862,0.052739655629284676,0.03725744606035616,0.0063493475853735794,0.12254901960784313,421.1458815643475
364,0.09710880600308981,0.047619047619047616,1.0,0.5,0.04534085880847545,0.05045418117053401,0.03725744606035616,0.0063493475853735794,0.10784313725490195,369.37128903662193
365,0.08386669609357757,0.047619047619047616,1.0,0.5,0.048046818518032275,0.04816870671178335,0.03725744606035616,0.0063493475853735794,0.09313725490196079,318.07047440932337
366,0.07062458618406532,0.047619047619047616,1.0,0.5,0.0507527782275891,0.04588323225303269,0.03725744606035616,0.0063493475853735794,0.0784313725490196,267.1788316051208
367,0.057382476274553076,0.047619047619047616,1.0,0.5,0.05345873793714592,0.04359775779428203,0.03725744606035616,0.0063493475853735794,0.06372549019607843,216.63175454668345
368,0.044140366365040824,0.047619047619047616,1.0,0.5,0.05616469764670275,0.041312283335531365,0.03725744606035616,0.0063493475853735794,0.049019607843137254,166.3646371566802
369,0.03089825645552858,0.047619047619047616,1.0,0.5,0.05887065735625958,0.03902680887678069,0.03725744606035616,0.0063493475853735794,0.03431372549019608,116.31287335778015
370,0.01765614654601633,0.047619047619047616,1.0,0.5,0.0615766170658164,0.036741334418030035,0.03725744606035616,0.0063493475853735794,0.0196078431372549,66.41185707265231
371,0.004414036636504083,0.047619047619047616,1.0,0.5,0.06428257677537323,0.03445585995927937,0.03725744606035616,0.0063493475853735794,0.004901960784313725,16.596982223965767
372,0.0,0.047619047619047616,1.0,0.5,0.0651845633452255,0.033694035139695815,0.03725744606035616,0.0063493475853735794,0.0,0.0
373,0.004414036636504083,0.047619047619047616,1.0,0.5,0.06428257677537323,0.03445585995927937,0.03725744606035616,0.0063493475853735794,0.004901960784313725,16.596982223965767
374,0.01765614654601633,0.047619047619047616,1.0,0.5,0.0615766170658164,0.036741334418030035,0.03725744606035616,0.0063493475853735794,0.0196078431372549,66.41185707265231
375,0.03089825645552858,0.047619047619047616,1.0,0.5,0.05887065735625958,0.03902680887678069,0.03725744606035616,0.0063493475853735794,0.03431372549019608,116.31287335778015
376,0.044140366365040824,0.047619047619047616,1.0,0.5,0.05616469764670275,0.041312283335531365,0.03725744606035616,0.0063493475853735794,0.049019607843137254,166.3646371566802
377,0.057382476274553076,0.047619047619047616,1.0,0.5,0.05345873793714592,0.04359775779428203,0.03725744606035616,0.0063493475853735794,0.06372549019607843,216.63175454668345
378,0.07062458618406532,0.047619047619047616,1.0,0.5,0.0507527782275891,0.04588323225303269,0.03725744606035616,0.0063493475853735794,0.0784313725490196,267.1788316051208
379,0.08386669609357757,0.047619047619047616,1.0,0.5,0.048046818518032275,0.04816870671178335,0.03725744606035616,0.0063493475853735794,0.09313725490196079,318.07047440932337
380,0.09710880600308981,0.047619047619047616,1.0,0.5,0.04534085880847545,0.05045418117053401,0.03725744606035616,0.0063493475853735794,0.10784313725490195,369.37128903662193
381,0.11035091591260207,0.047619047619047616,1.0,0.5,0.04263489909891862,0.052739655629284676,0.03725744606035616,0.0063493475853735794,0.12254901960784313,421.1458815643475
382,0.12359302582211432,0.047619047619047616,1.0,0.5,0.039928939389361796,0.05502513008803535,0.03725744606035616,0.0063493475853735794,0.13725490196078433,473.4588580698311
383,0.13683513573162656,0.047619047619047616,1.0,0.5,0.037222979679804966,0.05731060454678601,0.03725744606035616,0.0063493475853735794,0.15196078431372548,526.3748246304036
384,0.1500772456411388,0.047619047619047616,1.0,0.5,0.03451701997024814,0.05959607900553668,0.03725744606035616,0.0063493475853735794,0.16666666666666669,579.958387323396
385,0.16331935555065105,0.047619047619047616,1.0,0.5,0.03181106026069132,0.06188155346428732,0.03725744606035616,0.0063493475853735794,0.18137254901960784,634.2741522261392
386,0.1765614654601633,0.047619047619047616,1.0,0.5,0.029105100551134494,0.064167027923038,0.03725744606035616,0.0063493475853735794,0.19607843137254902,689.3867254159644
387,0.18097550209666738,0.047619047619047616,1.0,0.5,0.028203113981282214,0.06492885274262156,0.03725744606035616,0.0063493475853735794,0.20098039215686272,707.9458181366477
388,0.18538953873317146,0.047619047619047616,1.0,0.5,0.02730112741142994,0.0656906775622051,0.03725744606035616,0.0063493475853735794,0.20588235294117646,726.6030163821675
389,0.18980357536967554,0.047619047619047616,1.0,0.5,0.026399140841577667,0.06645250238178867,0.03725744606035616,0.0063493475853735794,0.2107843137254902,745.3607129702019
390,0.19421761200617962,0.047619047619047616,1.0,0.5,0.02549715427172539,0.06721432720137223,0.03725744606035616,0.0063493475853735794,0.2156862745098039,764.2213007184304
391,0.1986316486426837,0.047619047619047616,1.0,0.5,0.024595167701873116,0.06797615202095576,0.03725744606035616,0.0063493475853735794,0.22058823529411764,783.187172444531
392,0.2030456852791878,0.047619047619047616,1.0,0.5,0.023693181132020836,0.06873797684053932,0.03725744606035616,0.0063493475853735794,0.22549019607843138,802.2607209661838
393,0.20745972191569187,0.047619047619047616,1.0,0.5,0.022791194562168562,0.06949980166012287,0.03725744606035616,0.0063493475853735794,0.23039215686274508,821.4443391010665
394,0.21187375855219598,0.047619047619047616,1.0,0.5,0.021889207992316286,0.07026162647970643,0.03725744606035616,0.0063493475853735794,0.2352941176470588,840.740419666859
395,0.21628779518870006,0.047619047619047616,1.0,0.5,0.020987221422464012,0.07102345129928998,0.03725744606035616,0.00634934758537358,0.24019607843137253,860.1513554812399
396,0.22070183182520414,0.047619047619047616,1.0,0.5,0.02008523485261174,0.07178527611887354,0.03725744606035616,0.0063493475853735794,0.24509803921568626,879.679539361888
397,0.4369896270139042,0.23809523809523808,1.0,0.5,0.11118587840769154,0.22338841521600095,0.17659738737320962,0.00038771060959949305,0.4852941176470588,123.95922988823354
398,0.4325755903774001,0.23809523809523808,1.0,0.5,0.11208786497754382,0.22262659039641733,0.17659738737320962,0.00038771060959949305,0.48039215686274506,122.23697424637913
399,0.42816155374089604,0.23809523809523808,1.0,0.5,0.1129898515473961,0.22186476557683382,0.17659738737320962,0.00038771060959949305,0.47549019607843135,120.52903765656454
400,0.42374751710439196,0.23809523809523808,1.0,0.5,0.11389183811724836,0.22110294075725026,0.17659738737320962,0.00038771060959949305,0.4705882352941176,118.83527400601378
401,0.4193334804678878,0.23809523809523808,1.0,0.5,0.11479382468710064,0.2203411159376667,0.17659738737320962,0.00038771060959949305,0.4656862745098039,117.15553718195105
402,0.41491944383138374,0.23809523809523808,1.0,0.5,0.11569581125695293,0.21957929111808314,0.17659738737320962,0.00038771060959949305,0.46078431372549017,115.48968107160032
403,0.41050540719487966,0.23809523809523808,1.0,0.5,0.1165977978268052,0.21881746629849957,0.17659738737320962,0.00038771060959949305,0.45588235294117646,113.83755956218575
404,0.4060913705583756,0.23809523809523808,1.0,0.5,0.11749978439665745,0.21805564147891604,0.17659738737320962,0.00038771060959949305,0.45098039215686275,112.19902654093138
405,0.4016773339218715,0.23809523809523808,1.0,0.5,0.11840177096650974,0.21729381665933248,0.17659738737320962,0.00038771060959949305,0.446078431372549,110.57393589506125
406,0.3972632972853674,0.23809523809523808,1.0,0.5,0.11930375753636202,0.21653199183974892,0.17659738737320962,0.00038771060959949305,0.4411764705882353,108.96214151179957
407,0.38402118737585517,0.23809523809523808,1.0,0.5,0.12200971724591884,0.21424651738099829,0.17659738737320962,0.00038771060959949305,0.4264705882352941,104.20507480990558
408,0.3707790774663429,0.23809523809523808,1.0,0.5,0.12471567695547568,0.21196104292224757,0.17659738737320962,0.00038771060959949305,0.4117647058823529,99.56241441155406
409,0.3575369675568307,0.23809523809523808,1.0,0.5,0.12742163666503248,0.20967556846349694,0.17659738737320962,0.00038771060959949305,0.3970588235294118,95.03021527179524
410,0.34429485764731843,0.23809523809523808,1.0,0.5,0.13012759637458932,0.20739009400474626,0.17659738737320962,0.00038771060959949305,0.38235294117647056,90.60453234567935
411,0.3310527477378062,0.23809523809523808,1.0,0.5,0.13283355608414615,0.2051046195459956,0.17659738737320962,0.00038771060959949305,0.3676470588235294,86.2814205882567
412,0.31781063782829394,0.23809523809523808,1.0,0.5,0.135539515793703,0.20281914508724497,0.17659738737320962,0.00038771060959949305,0.3529411764705882,82.05693495457753
413,0.3045685279187817,0.23809523809523808,1.0,0.5,0.13824547550325983,0.20053367062849428,0.17659738737320962,0.00038771060959949305,0.338235294117647,77.92713039969208
414,0.29132641800926945,0.23809523809523808,1.0,0.5,0.1409514352128166,0.19824819616974362,0.17659738737320962,0.00038771060959949305,0.3235294117647059,73.88806187865067
415,0.2780843080997572,0.23809523809523808,1.0,0.5,0.14365739492237345,0.19596272171099294,0.17659738737320962,0.00038771060959949305,0.3088235294117647,69.93578434650352
416,0.26484219819024496,0.23809523809523808,1.0,0.5,0.1463633546319303,0.1936772472522423,0.17659738737320962,0.00038771060959949305,0.2941176470588235,66.06635275830087
417,0.2516000882807327,0.23809523809523808,1.0,0.5,0.1490693143414871,0.19139177279349162,0.17659738737320962,0.00038771060959949305,0.2794117647058823,62.27582206909302
418,0.23835797837122047,0.23809523809523808,1.0,0.5,0.15177527405104393,0.18910629833474096,0.17659738737320962,0.00038771060959949305,0.2647058823529412,58.56024723393022
419,0.22511586846170822,0.23809523809523808,1.0,0.5,0.15448123376060074,0.1868208238759903,0.17659738737320962,0.00038771060959949305,0.25,54.91568320786274
420,0.21187375855219598,0.23809523809523808,1.0,0.5,0.15718719347015758,0.18453534941723962,0.17659738737320962,0.00038771060959949305,0.2352941176470588,51.3381849459408
421,0.1986316486426837,0.23809523809523808,1.0,0.5,0.15989315317971442,0.18224987495848896,0.17659738737320962,0.00038771060959949305,0.22058823529411764,47.82380740321471
422,0.18538953873317146,0.23809523809523808,1.0,0.5,0.16259911288927123,0.17996440049973833,0.17659738737320962,0.00038771060959949305,0.20588235294117646,44.368605534734705
423,0.17214742882365922,0.23809523809523808,1.0,0.5,0.16530507259882807,0.17767892604098762,0.17659738737320962,0.00038771060959949305,0.19117647058823528,40.96863429555104
424,0.15890531891414697,0.23809523809523808,1.0,0.5,0.16801103230838488,0.175393451582237,0.17659738737320962,0.00038771060959949305,0.1764705882352941,37.61994864071401
425,0.14566320900463472,0.23809523809523808,1.0,0.5,0.17071699201794172,0.1731079771234863,0.17659738737320962,0.00038771060959949305,0.16176470588235295,34.31860352527383
426,0.13242109909512248,0.23809523809523808,1.0,0.5,0.17342295172749853,0.17082250266473564,0.17659738737320962,0.00038771060959949305,0.14705882352941174,31.060653904280787
427,0.11917898918561023,0.23809523809523808,1.0,0.5,0.17612891143705536,0.16853702820598498,0.17659738737320962,0.00038771060959949305,0.1323529411764706,27.842154732785136
428,0.10593687927609799,0.23809523809523808,1.0,0.5,0.1788348711466122,0.16625155374723433,0.17659738737320962,0.00038771060959949305,0.1176470588235294,24.65916096583714
429,0.09269476936658573,0.23809523809523808,1.0,0.5,0.181540830856169,0.16396607928848364,0.17659738737320962,0.00038771060959949305,0.10294117647058823,21.507727558487066
430,0.07945265945707349,0.23809523809523808,1.0,0.5,0.18424679056572585,0.16168060482973298,0.17659738737320962,0.00038771060959949305,0.08823529411764705,18.38390946578516
431,0.06621054954756124,0.23809523809523808,1.0,0.5,0.1869527502752827,0.15939513037098232,0.17659738737320962,0.00038771060959949305,0.07352941176470587,15.283761642781684
432,0.052968439638048995,0.23809523809523808,1.0,0.5,0.18965870998483952,0.15710965591223167,0.17659738737320962,0.00038771060959949305,0.0588235294117647,12.203339044526913
433,0.03972632972853674,0.23809523809523808,1.0,0.5,0.19236466969439633,0.154824181453481,0.17659738737320962,0.00038771060959949305,0.044117647058823525,9.138696626071098
434,0.026484219819024497,0.23809523809523808,1.0,0.5,0.19507062940395314,0.15253870699473035,0.17659738737320962,0.00038771060959949305,0.02941176470588235,6.085889342464498
435,0.013242109909512249,0.23809523809523808,1.0,0.5,0.19777658911351,0.15025323253597966,0.17659738737320962,0.00038771060959949305,0.014705882352941175,3.0409721487573798
436,0.0,0.23809523809523808,1.0,0.5,0.2004825488230668,0.147967758077229,0.17659738737320962,0.00038771060959949305,0.0,0.0
437,0.013242109909512249,0.23809523809523808,1.0,0.5,0.19777658911351,0.15025323253597966,0.17659738737320962,0.00038771060959949305,0.014705882352941175,3.0409721487573798
438,0.026484219819024497,0.23809523809523808,1.0,0.5,0.19507062940395314,0.15253870699473035,0.17659738737320962,0.00038771060959949305,0.02941176470588235,6.085889342464498
439,0.03972632972853674,0.23809523809523808,1.0,0.5,0.19236466969439633,0.154824181453481,0.17659738737320962,0.00038771060959949305,0.044117647058823525,9.138696626071098
440,0.052968439638048995,0.23809523809523808,1.0,0.5,0.18965870998483952,0.15710965591223167,0.17659738737320962,0.00038771060959949305,0.0588235294117647,12.203339044526913
441,0.06621054954756124,0.23809523809523808,1.0,0.5,0.1869527502752827,0.15939513037098232,0.17659738737320962,0.00038771060959949305,0.07352941176470587,15.283761642781684
442,0.07945265945707349,0.23809523809523808,1.0,0.5,0.18424679056572585,0.16168060482973298,0.17659738737320962,0.00038771060959949305,0.08823529411764705,18.38390946578516
443,0.09269476936658573,0.23809523809523808,1.0,0.5,0.181540830856169,0.16396607928848364,0.17659738737320962,0.00038771060959949305,0.10294117647058823,21.507727558487066
444,0.10593687927609799,0.23809523809523808,1.0,0.5,0.1788348711466122,0.16625155374723433,0.17659738737320962,0.00038771060959949305,0.1176470588235294,24.65916096583714
445,0.11917898918561023,0.23809523809523808,1.0,0.5,0.17612891143705536,0.16853702820598498,0.17659738737320962,0.00038771060959949305,0.1323529411764706,27.842154732785136
446,0.13242109909512248,0.23809523809523808,1.0,0.5,0.17342295172749853,0.17082250266473564,0.17659738737320962,0.00038771060959949305,0.14705882352941174,31.060653904280787
447,0.14566320900463472,0.23809523809523808,1.0,0.5,0.17071699201794172,0.1731079771234863,0.17659738737320962,0.00038771060959949305,0.16176470588235295,34.31860352527383
448,0.15890531891414697,0.23809523809523808,1.0,0.5,0.16801103230838488,0.175393451582237,0.17659738737320962,0.00038771060959949305,0.1764705882352941,37.61994864071401
449,0.17214742882365922,0.23809523809523808,1.0,0.5,0.16530507259882807,0.17767892604098762,0.17659738737320962,0.00038771060959949305,0.19117647058823528,40.96863429555104
450,0.18538953873317146,0.23809523809523808,1.0,0.5,0.16259911288927123,0.17996440049973833,0.17659738737320962,0.00038771060959949305,0.20588235294117646,44.368605534734705
451,0.1986316486426837,0.23809523809523808,1.0,0.5,0.15989315317971442,0.18224987495848896,0.17659738737320962,0.00038771060959949305,0.22058823529411764,47.82380740321471
452,0.21187375855219598,0.23809523809523808,1.0,0.5,0.15718719347015758,0.18453534941723962,0.17659738737320962,0.00038771060959949305,0.2352941176470588,51.3381849459408
453,0.22511586846170822,0.23809523809523808,1.0,0.5,0.15448123376060074,0.1868208238759903,0.17659738737320962,0.00038771060959949305,0.25,54.91568320786274
454,0.23835797837122047,0.23809523809523808,1.0,0.5,0.15177527405104393,0.18910629833474096,0.17659738737320962,0.00038771060959949305,0.2647058823529412,58.56024723393022
455,0.2516000882807327,0.23809523809523808,1.0,0.5,0.1490693143414871,0.19139177279349162,0.17659738737320962,0.00038771060959949305,0.2794117647058823,62.27582206909302
456,0.26484219819024496,0.23809523809523808,1.0,0.5,0.1463633546319303,0.1936772472522423,0.17659738737320962,0.00038771060959949305,0.2941176470588235,66.06635275830087
457,0.2780843080997572,0.23809523809523808,1.0,0.5,0.14365739492237345,0.19596272171099294,0.17659738737320962,0.00038771060959949305,0.3088235294117647,69.93578434650352
458,0.29132641800926945,0.23809523809523808,1.0,0.5,0.1409514352128166,0.19824819616974362,0.17659738737320962,0.00038771060959949305,0.3235294117647059,73.88806187865067
459,0.3045685279187817,0.23809523809523808,1.0,0.5,0.13824547550325983,0.20053367062849428,0.17659738737320962,0.00038771060959949305,0.338235294117647,77.92713039969208
460,0.31781063782829394,0.23809523809523808,1.0,0.5,0.135539515793703,0.20281914508724497,0.17659738737320962,0.00038771060959949305,0.3529411764705882,82.05693495457753
461,0.3310527477378062,0.23809523809523808,1.0,0.5,0.13283355608414615,0.2051046195459956,0.17659738737320962,0.00038771060959949305,0.3676470588235294,86.2814205882567
462,0.34429485764731843,0.23809523809523808,1.0,0.5,0.13012759637458932,0.20739009400474626,0.17659738737320962,0.00038771060959949305,0.38235294117647056,90.60453234567935
463,0.3575369675568307,0.23809523809523808,1.0,0.5,0.12742163666503248,0.20967556846349694,0.17659738737320962,0.00038771060959949305,0.3970588235294118,95.03021527179524
464,0.3707790774663429,0.23809523809523808,1.0,0.5,0.12471567695547568,0.21196104292224757,0.17659738737320962,0.00038771060959949305,0.4117647058823529,99.56241441155406
465,0.38402118737585517,0.23809523809523808,1.0,0.5,0.12200971724591884,0.21424651738099829,0.17659738737320962,0.00038771060959949305,0.4264705882352941,104.20507480990558
466,0.3972632972853674,0.23809523809523808,1.0,0.5,0.11930375753636202,0.21653199183974892,0.17659738737320962,0.00038771060959949305,0.4411764705882353,108.96214151179957
467,0.4016773339218715,0.23809523809523808,1.0,0.5,0.11840177096650974,0.21729381665933248,0.17659738737320962,0.00038771060959949305,0.446078431372549,110.57393589506125
468,0.4060913705583756,0.23809523809523808,1.0,0.5,0.11749978439665745,0.21805564147891604,0.17659738737320962,0.00038771060959949305,0.45098039215686275,112.19902654093138
469,0.41050540719487966,0.23809523809523808,1.0,0.5,0.1165977978268052,0.21881746629849957,0.17659738737320962,0.00038771060959949305,0.45588235294117646,113.83755956218575
470,0.41491944383138374,0.23809523809523808,1.0,0.5,0.11569581125695293,0.21957929111808314,0.17659738737320962,0.00038771060959949305,0.46078431372549017,115.48968107160032
471,0.4193334804678878,0.23809523809523808,1.0,0.5,0.11479382468710064,0.2203411159376667,0.17659738737320962,0.00038771060959949305,0.4656862745098039,117.15553718195105
472,0.42374751710439196,0.23809523809523808,1.0,0.5,0.11389183811724836,0.22110294075725026,0.17659738737320962,0.00038771060959949305,0.4705882352941176,118.83527400601378
473,0.42816155374089604,0.23809523809523808,1.0,0.5,0.1129898515473961,0.22186476557683382,0.17659738737320962,0.00038771060959949305,0.47549019607843135,120.52903765656454
474,0.4325755903774001,0.23809523809523808,1.0,0.5,0.11208786497754382,0.22262659039641733,0.17659738737320962,0.00038771060959949305,0.48039215686274506,122.23697424637913
475,0.4369896270139042,0.23809523809523808,1.0,0.5,0.11118587840769154,0.22338841521600095,0.17659738737320962,0.00038771060959949305,0.4852941176470588,123.95922988823354
476,0.8783932906643125,1.0,1.0,0.5,0.5621791633338291,0.7566657889244892,0.7339571526246235,1.5108298613612673e-05,0.9754901960784313,15.337156026399036
477,0.8739792540278084,1.0,1.0,0.5,0.5630811499036814,0.7559039641049056,0.7339571526246235,1.5108298613612673e-05,0.9705882352941176,15.185491471703228
478,0.8695652173913043,1.0,1.0,0.5,0.5639831364735337,0.755142139285322,0.7339571526246235,1.5108298613612673e-05,0.9656862745098038,15.034954273464114
479,0.8651511807548002,1.0,1.0,0.5,0.564885123043386,0.7543803144657385,0.7339571526246235,1.5108298613612673e-05,0.9607843137254901,14.885538737962221
480,0.8607371441182962,1.0,1.0,0.5,0.5657871096132383,0.753618489646155,0.7339571526246235,1.5108298613612673e-05,0.9558823529411764,14.737239171478066
481,0.8563231074817921,1.0,1.0,0.5,0.5666890961830906,0.7528566648265714,0.7339571526246235,1.5108298613612673e-05,0.9509803921568627,14.590049880292177
482,0.851909070845288,1.0,1.0,0.5,0.5675910827529428,0.7520948400069879,0.7339571526246235,1.5108298613612673e-05,0.946078431372549,14.443965170685066
483,0.8474950342087839,1.0,1.0,0.5,0.5684930693227951,0.7513330151874043,0.7339571526246235,1.5108298613612673e-05,0.9411764705882352,14.29897934893726
484,0.8430809975722797,1.0,1.0,0.5,0.5693950558926474,0.7505711903678207,0.7339571526246235,1.5108298613612673e-05,0.9362745098039215,14.155086721329287
485,0.8386669609357756,1.0,1.0,0.5,0.5702970424624997,0.7498093655482371,0.7339571526246235,1.5108298613612673e-05,0.9313725490196078,14.012281594141658
486,0.8254248510262634,1.0,1.0,0.5,0.5730030021720565,0.7475238910894865,0.7339571526246235,1.5108298613612673e-05,0.9166666666666666,13.590334277906088
487,0.8121827411167512,1.0,1.0,0.5,0.5757089618816132,0.7452384166307359,0.7339571526246235,1.5108298613612673e-05,0.9019607843137255,13.177969491552439
488,0.7989406312072389,1.0,1.0,0.5,0.5784149215911701,0.7429529421719852,0.7339571526246235,1.5108298613612673e-05,0.8872549019607843,12.775033504654791
489,0.7856985212977267,1.0,1.0,0.5,0.581120881300727,0.7406674677132346,0.7339571526246235,1.5108298613612673e-05,0.8725490196078431,12.381372586787245
490,0.7724564113882144,1.0,1.0,0.5,0.5838268410102838,0.7383819932544838,0.7339571526246235,1.5108298613612673e-05,0.8578431372549019,11.996833007523875
491,0.7592143014787022,1.0,1.0,0.5,0.5865328007198406,0.7360965187957331,0.7339571526246235,1.5108298613612673e-05,0.8431372549019608,11.621261036438776
492,0.7459721915691899,1.0,1.0,0.5,0.5892387604293974,0.7338110443369825,0.7339571526246235,1.5108298613612673e-05,0.8284313725490196,11.25450294310603
493,0.7327300816596777,1.0,1.0,0.5,0.5919447201389543,0.7315255698782318,0.7339571526246235,1.5108298613612673e-05,0.8137254901960783,10.89640499709973
494,0.7194879717501654,1.0,1.0,0.5,0.594650679848511,0.7292400954194813,0.7339571526246235,1.5108298613612673e-05,0.7990196078431372,10.54681346799396
495,0.7062458618406532,1.0,1.0,0.5,0.597356639558068,0.7269546209607306,0.7339571526246235,1.5108298613612673e-05,0.7843137254901961,10.2055746253628
496,0.6930037519311409,1.0,1.0,0.5,0.6000625992676247,0.7246691465019799,0.7339571526246235,1.5108298613612673e-05,0.7696078431372549,9.872534738780349
497,0.6797616420216287,1.0,1.0,0.5,0.6027685589771815,0.7223836720432292,0.7339571526246235,1.5108298613612673e-05,0.7549019607843137,9.547540077820683
498,0.6665195321121165,1.0,1.0,0.5,0.6054745186867384,0.7200981975844785,0.7339571526246235,1.5108298613612673e-05,0.7401960784313725,9.230436912057892
499,0.6532774222026042,1.0,1.0,0.5,0.6081804783962952,0.7178127231257279,0.7339571526246235,1.5108298613612673e-05,0.7254901960784313,8.921071511066065
500,0.640035312293092,1.0,1.0,0.5,0.6108864381058521,0.7155272486669771,0.7339571526246235,1.5108298613612673e-05,0.7107843137254901,8.619290144419288
501,0.6267932023835797,1.0,1.0,0.5,0.6135923978154089,0.7132417742082264,0.7339571526246235,1.5108298613612673e-05,0.696078431372549,8.324939081691651
502,0.6135510924740675,1.0,1.0,0.5,0.6162983575249656,0.7109562997494759,0.7339571526246235,1.5108298613612673e-05,0.6813725490196078,8.037864592457234
503,0.6003089825645552,1.0,1.0,0.5,0.6190043172345225,0.7086708252907252,0.7339571526246235,1.5108298613612673e-05,0.6666666666666667,7.757912946290132
