,r,señal,FFF,Limit,In,Z,Big Z,xpos,xneg,ypos,yneg,Rho,delta0 = 4.0 h0 = 300.0 h1 = -2000.0 h2 = 80000.0 h3 = -450000.0 h4 = 200000.0
457,194.0,0.62857,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-69.7630662020906,-69.7630662020906,1.94,271009.8743889619
458,195.0,0.54622,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-70.50522648083624,-70.50522648083624,1.95,275231.8351837439
459,196.0,0.46106,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-71.24738675958189,-71.24738675958189,1.96,279497.21850337717
460,197.0,0.37185,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-71.98954703832753,-71.98954703832753,1.97,283806.2501620612
461,198.0,0.28365,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-72.73170731707317,-72.73170731707317,1.98,288159.15584703645
462,199.0,0.20355,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-73.47386759581882,-73.47386759581882,1.99,292556.16112573177
463,200.0,0.12543,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-74.21602787456446,-74.21602787456446,2.0,296997.49145243975
464,201.0,0.070101,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-74.9581881533101,-74.9581881533101,2.01,301483.3721745555
465,202.0,0.048386,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-75.70034843205575,-75.70034843205575,2.02,306014.0285384145
466,203.0,0.041973,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-76.44250871080139,-76.44250871080139,2.03,310589.6856947526
467,204.0,0.039753,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-77.18466898954703,-77.18466898954703,2.04,315210.5687038253
468,205.0,0.038443,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-77.92682926829268,-77.92682926829268,2.05,319876.9025401999
469,206.0,0.037251,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-78.66898954703832,-78.66898954703832,2.06,324588.9120972551
470,207.0,0.036341,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-79.41114982578397,-79.41114982578397,2.07,329346.8221913992
471,208.0,0.035454,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-80.15331010452962,-80.15331010452962,2.08,334150.85756603384
472,209.0,0.034723,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-80.89547038327527,-80.89547038327527,2.09,339001.24289527617
473,210.0,0.033974,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-81.63763066202091,-81.63763066202091,2.1,343898.2027874609
474,213.0,0.031823,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-83.86411149825784,-83.86411149825784,2.13,358870.77500605554
475,216.0,0.029608,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-86.09059233449477,-86.09059233449477,2.16,374270.59853093536
476,219.0,0.027212,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-88.3170731707317,-88.3170731707317,2.19,390103.7288883558
477,222.0,0.024821,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-90.54355400696865,-90.54355400696865,2.22,406376.21801156615
478,225.0,0.022518,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-92.77003484320558,-92.77003484320558,2.25,423094.11471663904
479,228.0,0.020192,0,200,0,100,0.05420850000000001,75.7469244288225,75.7469244288225,-94.99651567944251,-94.99651567944251,2.28,440263.46510535246
